SAMPLE_ID,individual,chromosome,start_pos,end_pos,Prediction,Population,Lat,Lon,Country,Continent,Admixture3,Admixture1,Admixture6,Admixture8,Admixture2,Admixture5,Admixture7,Admixture4,Admixture9
HGDP01316,847,6,42659979,115932103,Vietnamese_2,Dai,14.724557436907,108.156933770192,Viet Nam,Asia,0.497098,1e-05,1e-05,1e-05,1e-05,0.002163,0.433687,0.039168,0.027843
HGDP01316,847,7,3609712,67567429,Vietnamese_2,Dai,14.0065901135523,108.002224397055,Viet Nam,Asia,0.54497,1e-05,1e-05,1e-05,1e-05,1e-05,0.45496,1e-05,1e-05
HGDP01316,847,7,67590850,146984783,Chinese_4,Dai,30.0630945044373,114.498800086988,China,Asia,0.563372,1e-05,1e-05,1e-05,1e-05,0.090296,0.305344,0.030207,0.010741
HGDP01316,847,8,29802727,98945834,Vietnamese_3,Dai,15.4909799159124,108.272481223782,Viet Nam,Asia,0.542577,1e-05,1e-05,0.054423,0.014996,1e-05,0.386947,0.001017,1e-05
HGDP01316,847,9,1355061,75201354,Chinese_4,Dai,37.15638865818505,119.70280236214205,China,Asia,0.63251,1e-05,1e-05,1e-05,0.052503,1e-05,0.283968,0.030969,1e-05
HGDP01316,847,9,75206337,120088933,Meitei_0,Dai,21.7564195745408,105.000031924822,Viet Nam,Asia,0.407132,0.004226,1e-05,0.018588,0.107739,0.021953,0.361509,0.078833,1e-05
HGDP01317,848,1,1061166,50722989,Japan_4,Lahu,35.731617743465804,134.6083008159777,Japan,Asia,0.766728,0.025328,0.014761,1e-05,1e-05,0.004057,0.189086,1e-05,1e-05
HGDP01317,848,1,50757885,100050789,Meitei_0,Lahu,26.5298936197902,103.271565601146,China,Asia,0.55426,1e-05,0.006297,0.091591,1e-05,0.026506,0.291036,1e-05,0.03028
HGDP01317,848,1,100051668,185344764,Chinese_4,Lahu,36.5000172990204,119.961610299166,China,Asia,0.617432,1e-05,0.009587,0.03268,0.062746,1e-05,0.277514,1e-05,1e-05
HGDP01317,848,1,185410975,230894365,Vietnamese_2,Lahu,18.8877996791719,109.4178359563,China,Asia,0.502419,1e-05,1e-05,1e-05,1e-05,0.118588,0.378933,1e-05,1e-05
HGDP01317,848,2,12589208,50975185,Vietnamese_3,Lahu,19.4547046586914,110.094448592213,China,Asia,0.571672,1e-05,1e-05,1e-05,1e-05,0.029108,0.353295,0.045874,1e-05
HGDP01317,848,2,50976485,103123301,Chinese_4,Lahu,27.9976284098181,114.227617566733,China,Asia,0.542536,1e-05,0.00458,1e-05,1e-05,0.15872,0.294114,1e-05,1e-05
HGDP01317,848,2,103176411,205974111,Vietnamese_3,Lahu,20.56541168871763,110.5093583516886,China,Asia,0.577304,1e-05,1e-05,1e-05,0.0606774999999999,0.0242355,0.337733,1e-05,1e-05
HGDP01317,848,3,3846526,46150400,Chinese_3,Lahu,39.928493353834156,124.26562462778531,China,Asia,0.693214,0.07843,0.029776,1e-05,1e-05,1e-05,0.189316,0.009224,1e-05
HGDP01317,848,3,46310921,169212367,Andriesvale_Northern_Cape_RSA_0,Lahu,-28.0246722960779,21.015403411424,South Africa,Africa,0.6904545,1e-05,0.023958,1e-05,0.010996,0.024428,0.249579,1e-05,0.000555
HGDP01317,848,4,18473310,122659704,Chinese_1,Lahu,39.63778758397622,122.86757042856095,China,Asia,0.64752,1e-05,1e-05,0.043365,0.019294,0.044113,0.245668,1e-05,1e-05
HGDP01317,848,4,122744067,185788762,Vietnamese_3,Lahu,19.1773603598469,109.887359055649,China,Asia,0.591767,1e-05,0.022996,0.034738,1e-05,1e-05,0.350449,1e-05,1e-05
HGDP01317,848,5,123302367,175059713,Vietnamese_3,Lahu,20.56541168871763,110.5093583516886,China,Asia,0.552534,1e-05,1e-05,1e-05,0.054766,0.025407,0.33993,0.027322,1e-05
HGDP01317,848,6,42659979,115932103,Chinese_4,Lahu,39.5497756222723,116.200130351951,China,Asia,0.65834,1e-05,1e-05,1e-05,1e-05,1e-05,0.34159,1e-05,1e-05
HGDP01317,848,7,3609712,146984783,Vietnamese_3,Lahu,20.101253973872033,110.21159874882281,China,Asia,0.5614764999999999,0.0100545,0.028116,1e-05,0.0355479999999999,1e-05,0.348287,1e-05,0.016488
HGDP01317,848,8,29802727,98945834,Chinese_4,Lahu,28.8672888380385,114.689033439388,China,Asia,0.54183,0.029679,1e-05,1e-05,1e-05,0.140029,0.278649,1e-05,0.009773
HGDP01317,848,9,1355061,75201354,Chinese_4,Lahu,36.5553579991584,120.285777422464,China,Asia,0.61579,1e-05,0.013819,1e-05,0.062812,0.005905,0.271571,0.030072,1e-05
HGDP01317,848,9,75206337,120088933,Vietnamese_3,Lahu,14.61953018665,108.202087540662,Viet Nam,Asia,0.564844,1e-05,0.002798,0.039243,1e-05,1e-05,0.393064,1e-05,1e-05
HGDP01318,849,1,1061166,50722989,Vietnamese_2,Lahu,16.7277285352073,107.176620217223,Viet Nam,Asia,0.499036,1e-05,1e-05,0.051084,0.029352,1e-05,0.388,0.032489,1e-05
HGDP01318,849,1,50757885,100050789,Vietnamese_2,Lahu,19.367887885001906,108.62621748254044,China,Asia,0.458151,1e-05,0.002696,1e-05,1e-05,0.117711,0.383685,1e-05,0.037717
HGDP01318,849,1,100051668,185344764,Chinese_4,Lahu,35.60979055433772,119.66456180224606,China,Asia,0.566315,0.035987,1e-05,0.017724,0.057907,0.057377,0.241703,0.022967,1e-05
HGDP01318,849,1,185410975,230894365,Vietnamese_3,Lahu,24.7204141160001,111.447000801316,China,Asia,0.488065,1e-05,0.022333,1e-05,0.164513,0.011675,0.313375,1e-05,1e-05
HGDP01318,849,2,12589208,103123301,Vietnamese_3,Lahu,18.57217174844761,109.75679914615148,China,Asia,0.5594425000000001,1e-05,1e-05,1e-05,1e-05,0.0450015,0.359248,0.0216595,0.0146085
HGDP01318,849,2,103176411,153872845,Chinese_1,Lahu,39.4315309978342,117.744488003702,China,Asia,0.695968,1e-05,1e-05,1e-05,0.018566,1e-05,0.285406,1e-05,1e-05
HGDP01318,849,2,153881453,205974111,Vietnamese_2,Lahu,14.1673787084029,108.048904164709,Viet Nam,Asia,0.521983,1e-05,1e-05,1e-05,1e-05,1e-05,0.477947,1e-05,1e-05
HGDP01318,849,3,3846526,46150400,Chinese_4,Lahu,31.6631734511808,113.875424043075,China,Asia,0.57405,1e-05,1e-05,0.069943,1e-05,0.038591,0.317366,1e-05,1e-05
HGDP01318,849,3,46310921,112066141,Vietnamese_3,Lahu,20.5456194044153,110.47925184369,China,Asia,0.559649,0.05294,0.031097,0.013689,1e-05,0.001899,0.340698,1e-05,1e-05
HGDP01318,849,3,112072833,169212367,Vietnamese_3,Lahu,18.197700913968575,109.47520958866365,China,Asia,0.568595,0.041491,1e-05,1e-05,0.022341,1e-05,0.367522,1e-05,1e-05
HGDP01318,849,4,18473310,122659704,Mongols_4,Lahu,41.7995648884774,118.772979894372,China,Asia,0.63448,1e-05,1e-05,0.077395,1e-05,0.076447,0.181914,1e-05,0.029724
HGDP01318,849,4,122744067,185788762,Chinese_1,Lahu,39.5431559821109,116.274448014268,China,Asia,0.695546,1e-05,1e-05,1e-05,1e-05,1e-05,0.304384,1e-05,1e-05
HGDP01318,849,5,123302367,175059713,Chinese_4,Lahu,36.4574166098825,120.555051592989,China,Asia,0.60982,0.010984,1e-05,1.1e-05,1e-05,1e-05,0.270942,0.108203,1e-05
HGDP01318,849,6,42659979,115932103,Vietnamese_3,Lahu,14.513973025355,108.18270709927,Viet Nam,Asia,0.579372,1e-05,1e-05,0.028778,1e-05,1e-05,0.391789,1e-05,1e-05
HGDP01318,849,7,3609712,67567429,Vietnamese_3,Lahu,16.07974233648615,108.26949507042963,Viet Nam,Asia,0.551741,1e-05,1e-05,1e-05,0.055054,1e-05,0.36988,1e-05,0.023275
HGDP01318,849,7,67590850,146984783,Chinese_1,Lahu,37.2535309834847,121.553044590076,China,Asia,0.625998,1e-05,0.016407,1e-05,0.029624,0.066123,0.259956,0.001862,1e-05
HGDP01318,849,8,29802727,98945834,Chinese_4,Lahu,32.7755519642172,119.555676499996,China,Asia,0.558418,1e-05,1e-05,1e-05,0.06532,0.102051,0.245396,1e-05,0.028775
HGDP01318,849,9,1355061,75201354,Vietnamese_2,Lahu,18.507681993071387,108.65520796105616,China,Asia,0.486279,0.087917,0.009597,1e-05,1e-05,1e-05,0.377157,0.01895,0.02007
HGDP01318,849,9,75206337,120088933,Vietnamese_1,Lahu,20.804822001607,109.883106714106,China,Asia,0.492637,1e-05,1e-05,1e-05,1e-05,0.100374,0.347255,1e-05,0.059684
HGDP01319,850,1,1061166,50722989,Chinese_1,Lahu,39.170451768544666,122.1313879741309,China,Asia,0.624819,1e-05,1e-05,1e-05,0.110643,0.000612,0.234165,1e-05,0.029721
HGDP01319,850,1,50757885,100050789,Vietnamese_3,Lahu,14.2267154976213,108.082790774228,Viet Nam,Asia,0.591151,0.012578,1e-05,1e-05,1e-05,1e-05,0.396211,1e-05,1e-05
HGDP01319,850,1,100051668,185344764,Vietnamese_1,Lahu,21.8393954968631,110.039026352701,China,Asia,0.483265,1e-05,1e-05,1e-05,0.078728,0.100232,0.337725,1e-05,1e-05
HGDP01319,850,1,185410975,230894365,Vietnamese_3,Lahu,19.3246369991911,109.821501463119,China,Asia,0.532988,0.015403,1e-05,0.004471,0.055366,0.003941,0.347334,0.040477,1e-05
HGDP01319,850,2,12589208,50975185,Chinese_4,Lahu,34.2612983036883,114.960244939342,China,Asia,0.595575,1e-05,0.033503,1e-05,1e-05,1e-05,0.342564,1e-05,0.028308
HGDP01319,850,2,50976485,103123301,Meitei_0,Lahu,22.3161189756237,99.9111591842709,China,Asia,0.406099,0.058932,1e-05,0.077794,0.046204,0.009956,0.392024,0.008971,1e-05
HGDP01319,850,2,103176411,153872845,Meitei_0,Lahu,26.2686860052841,106.343568581218,China,Asia,0.494817,0.026862,0.02152,0.061454,1e-05,0.120788,0.274529,1e-05,1e-05
HGDP01319,850,2,153881453,205974111,Vietnamese_2,Lahu,14.8471561717643,108.254254001301,Viet Nam,Asia,0.521758,1e-05,1e-05,1e-05,0.062403,1e-05,0.415779,1e-05,1e-05
HGDP01319,850,3,3846526,46150400,Chinese_4,Lahu,38.9299647022645,116.412046227378,China,Asia,0.63663,0.018163,1e-05,1e-05,1e-05,1e-05,0.327202,0.017954,1e-05
HGDP01319,850,3,46310921,112066141,Chinese_4,Lahu,37.89732534438593,118.87814985562832,China,Asia,0.645342,1e-05,1e-05,0.003013,1e-05,0.048972,0.292854,0.00978,1e-05
HGDP01319,850,3,112072833,169212367,Vietnamese_1,Lahu,14.7280373360828,108.241320511201,Viet Nam,Asia,0.537373,1e-05,1e-05,1e-05,1e-05,1e-05,0.406212,0.056355,1e-05
HGDP01319,850,4,18473310,122659704,Vietnamese_3,Lahu,20.34103261970633,110.44403934127168,China,Asia,0.569848,1e-05,1e-05,1e-05,1e-05,1e-05,0.354198,0.075894,1e-05
HGDP01319,850,4,122744067,185788762,Chinese_4,Lahu,35.0258575302251,115.949628854533,China,Asia,0.617269,1e-05,1e-05,1e-05,0.049011,1e-05,0.333659,1e-05,1e-05
HGDP01319,850,5,123302367,175059713,Chinese_4,Lahu,31.5850664623908,114.307969928966,China,Asia,0.568458,0.056804,1e-05,1e-05,1e-05,1e-05,0.321538,0.046045,0.007115
HGDP01319,850,6,42659979,115932103,Vietnamese_2,Lahu,18.004120998603227,106.42681684776602,Viet Nam,Asia,0.464254,1e-05,1e-05,0.033758,0.033006,0.059745,0.385965,0.023242,1e-05
HGDP01319,850,7,3609712,67567429,Meitei_0,Lahu,26.4594718136471,102.375162141365,China,Asia,0.566681,1e-05,1e-05,0.11757,1e-05,0.015031,0.300668,1e-05,1e-05
HGDP01319,850,7,67590850,146984783,Chinese_1,Lahu,39.9877378442964,122.339519420636,China,Asia,0.611403,1e-05,0.023818,1e-05,0.037822,0.106876,0.214799,1e-05,0.005252
HGDP01319,850,8,29802727,98945834,Meitei_0,Lahu,24.2166049712453,101.221536925431,China,Asia,0.542289,1e-05,1e-05,0.107044,0.022083,1e-05,0.328535,1e-05,1e-05
HGDP01319,850,9,1355061,75201354,Chinese_4,Lahu,32.6989604558202,114.302059210481,China,Asia,0.576791,1e-05,1e-05,0.039479,1e-05,1e-05,0.333042,0.005939,0.04471
HGDP01319,850,9,75206337,120088933,Meitei_0,Lahu,22.6631067781054,104.998408204668,Viet Nam,Asia,0.440039,0.018785,1e-05,0.036238,0.12372,0.041918,0.331671,0.00761,1e-05
HGDP01320,851,1,1061166,50722989,Meitei_0,Lahu,22.7136847232151,105.015258510565,Viet Nam,Asia,0.395988,1.4e-05,1e-05,0.021523,0.159968,0.059685,0.356463,0.006339,1e-05
HGDP01320,851,1,50757885,100050789,Vietnamese_3,Lahu,14.1862513951514,108.068612650132,Viet Nam,Asia,0.581884,1.4e-05,1e-05,1e-05,0.001005,0.019759,0.397298,1e-05,1e-05
HGDP01320,851,1,100051668,185344764,Vietnamese_2,Lahu,20.69685069425202,106.7150679870901,Viet Nam,Asia,0.446486,1e-05,1e-05,1e-05,0.051944,0.058345,0.351382,0.091803,1e-05
HGDP01320,851,1,185410975,230894365,Chinese_3,Lahu,39.2415890330903,121.548298824208,China,Asia,0.69207,0.025712,1e-05,0.016142,0.012234,0.036447,0.217365,1e-05,1e-05
HGDP01320,851,2,12589208,50975185,Vietnamese_2,Lahu,16.697456569887052,107.36195356651974,Viet Nam,Asia,0.431508,1e-05,0.023298,1e-05,0.002753,0.07019,0.47221,1e-05,1e-05
HGDP01320,851,2,50976485,103123301,Meitei_0,Lahu,23.1136254410947,97.7337493455822,Myanmar,Asia,0.460976,1e-05,0.044069,0.105006,1e-05,1e-05,0.383109,1e-05,0.0068
HGDP01320,851,2,103176411,153872845,Chinese_4,Lahu,34.7020893539519,114.861977517182,China,Asia,0.59832,1e-05,1e-05,0.02122,1e-05,0.026074,0.354336,1e-05,1e-05
HGDP01320,851,2,153881453,205974111,Vietnamese_2,Lahu,16.1347817569351,107.726298399701,Viet Nam,Asia,0.444155,1e-05,1e-05,1e-05,0.003568,1e-05,0.504707,0.047521,1e-05
HGDP01320,851,3,3846526,46150400,Vietnamese_2,Lahu,14.2539433870258,108.07067123705,Viet Nam,Asia,0.516464,1e-05,1e-05,1e-05,0.034028,1e-05,0.439778,1e-05,0.00968
HGDP01320,851,3,46310921,112066141,Chinese_1,Lahu,37.45448415786072,122.35793745329849,China,Asia,0.653234,1e-05,1e-05,1e-05,1e-05,0.079029,0.267677,1e-05,1e-05
HGDP01320,851,3,112072833,169212367,Chinese_4,Lahu,38.4525549680679,116.051576230656,China,Asia,0.633335,0.015632,1e-05,1e-05,1e-05,1e-05,0.350973,1e-05,1e-05
HGDP01320,851,4,18473310,122659704,Meitei_0,Lahu,22.3610643122587,104.756703563839,Viet Nam,Asia,0.453457,1e-05,0.064187,0.041342,0.04982,0.058293,0.325504,1e-05,0.007377
HGDP01320,851,4,122744067,185788762,Meitei_0,Lahu,24.9736607478996,93.7782828748561,India,Asia,0.433365,1e-05,1e-05,0.146371,0.029113,0.057946,0.327551,1e-05,0.005624
HGDP01320,851,5,123302367,175059713,Chinese_4,Lahu,32.4570155207767,116.190683522161,China,Asia,0.586339,1e-05,1e-05,1e-05,0.023113,0.050964,0.307417,0.032126,1e-05
HGDP01320,851,6,42659979,115932103,Chinese_4,Lahu,34.8401195211987,115.280591343763,China,Asia,0.609331,1e-05,1e-05,1e-05,1e-05,1e-05,0.344258,0.046351,1e-05
HGDP01320,851,7,3609712,67567429,Chinese_1,Lahu,39.5152268471401,116.511969276662,China,Asia,0.68921,1e-05,1e-05,1e-05,1e-05,1e-05,0.3086,1e-05,0.00213
HGDP01320,851,7,67590850,146984783,Vietnamese_3,Lahu,27.5886495646009,113.338956190847,China,Asia,0.506372,1e-05,1e-05,1e-05,0.120196,0.101717,0.271664,1e-05,1e-05
HGDP01320,851,8,29802727,98945834,Vietnamese_1,Lahu,16.07974233648615,108.26949507042963,Viet Nam,Asia,0.515302,1e-05,1e-05,0.012546,0.038611,1e-05,0.371557,0.061945,1e-05
HGDP01320,851,9,1355061,75201354,Chinese_4,Lahu,39.1988314787312,116.280726589168,China,Asia,0.641277,1e-05,1e-05,1e-05,1e-05,1e-05,0.335865,1e-05,0.022798
HGDP01320,851,9,75206337,120088933,Vietnamese_2,Lahu,19.05816518806057,105.66200564984631,Viet Nam,Asia,0.413202,0.038753,1e-05,0.013512,0.061238,0.021631,0.409481,1e-05,0.042162
HGDP01321,852,1,1061166,50722989,Chinese_1,Lahu,38.897471014962846,121.05455447803286,China,Asia,0.67432,0.016789,1e-05,1e-05,1e-05,0.053242,0.255599,1e-05,1e-05
HGDP01321,852,1,50757885,185344764,Chinese_4,Lahu,32.6363402431225,115.687687441563,China,Asia,0.591818,1e-05,1e-05,1e-05,0.0544115,0.031369,0.3223515,1e-05,1e-05
HGDP01321,852,1,185410975,230894365,Meitei_0,Lahu,22.8595247752213,105.97723938886,Viet Nam,Asia,0.460391,1e-05,0.030633,0.033759,0.10211,0.054465,0.318611,1e-05,1e-05
HGDP01321,852,2,12589208,50975185,Chinese_1,Lahu,38.897471014962846,121.05455447803286,China,Asia,0.657617,1e-05,1e-05,1e-05,1e-05,0.063311,0.279012,1e-05,1e-05
HGDP01321,852,2,50976485,103123301,Vietnamese_3,Lahu,22.2484627003807,110.083985829678,China,Asia,0.534598,0.002845,1e-05,0.046146,1e-05,0.082581,0.333792,1e-05,1e-05
HGDP01321,852,2,103176411,153872845,Chinese_4,Lahu,31.1535718457955,117.187419043628,China,Asia,0.574805,1e-05,1e-05,1e-05,0.007995,1e-05,0.291278,0.076343,0.049539
HGDP01321,852,2,153881453,205974111,Vietnamese_2,Lahu,14.550174318356,108.171618619914,Viet Nam,Asia,0.526618,1e-05,1e-05,1e-05,1e-05,0.054218,0.419104,1e-05,1e-05
HGDP01321,852,3,3846526,112066141,Andriesvale_Northern_Cape_RSA_0,Lahu,-21.8096622738096,14.2233144644547,Namibia,Africa,0.4787105,0.010202,1e-05,1e-05,0.074591,0.1318905,0.2623415,0.0391195,0.0031249999999999
HGDP01321,852,3,112072833,169212367,Vietnamese_3,Lahu,16.07974233648615,108.26949507042963,Viet Nam,Asia,0.576536,1e-05,0.031745,1e-05,1e-05,1e-05,0.375284,1e-05,0.016384
HGDP01321,852,4,18473310,122659704,Vietnamese_3,Lahu,25.3680400308982,111.753463178119,China,Asia,0.526767,1e-05,1e-05,0.031183,0.017222,0.118186,0.306602,1e-05,1e-05
HGDP01321,852,4,122744067,185788762,Chinese_4,Lahu,37.6623777200956,116.302957454217,China,Asia,0.625685,1e-05,0.019746,1e-05,0.023982,1e-05,0.330537,1e-05,1e-05
HGDP01321,852,5,123302367,175059713,Vietnamese_3,Lahu,20.6268989891001,110.065440172683,China,Asia,0.508697,0.041834,0.009207,1e-05,1e-05,0.095368,0.344854,1e-05,1e-05
HGDP01321,852,6,42659979,115932103,Vietnamese_1,Lahu,19.7336864718266,109.373800151693,China,Asia,0.49159,0.088194,1e-05,1e-05,1e-05,0.049389,0.354115,0.016672,1e-05
HGDP01321,852,7,3609712,67567429,Vietnamese_3,Lahu,19.821038519769345,109.11905561730804,China,Asia,0.536016,0.001877,1e-05,0.066506,0.019436,0.03139,0.344745,1e-05,1e-05
HGDP01321,852,7,67590850,146984783,Japan_1,Lahu,37.304984239240326,136.72383060114242,Japan,Asia,0.712843,1e-05,0.024736,0.016145,1e-05,1e-05,0.246227,1e-05,1e-05
HGDP01321,852,8,29802727,98945834,Chinese_4,Lahu,38.8741273428203,116.197377752961,China,Asia,0.636003,1e-05,1e-05,1e-05,1e-05,0.02105,0.342887,1e-05,1e-05
HGDP01321,852,9,1355061,75201354,Vietnamese_2,Lahu,16.697456569887052,107.36195356651974,Viet Nam,Asia,0.433009,1e-05,0.037908,1e-05,0.085401,1e-05,0.443632,1e-05,1e-05
HGDP01321,852,9,75206337,120088933,Vietnamese_3,Lahu,26.1071358781855,112.930540559115,China,Asia,0.533424,0.149074,0.004262,1e-05,0.004157,0.000556,0.308498,1e-05,1e-05
HGDP01322,853,1,1061166,50722989,Chinese_2,Lahu,39.252333075511146,119.02346398323306,China,Asia,0.697462,1e-05,0.040098,1e-05,1.1e-05,1e-05,0.262378,1e-05,1e-05
HGDP01322,853,1,50757885,100050789,Meitei_0,Lahu,20.4939956830327,101.156893619093,Lao People's Democratic Republic,Asia,0.468459,2e-05,1e-05,0.093069,0.00458,1e-05,0.429863,1e-05,0.003979
HGDP01322,853,1,100051668,185344764,Vietnamese_3,Lahu,18.197700913968575,109.47520958866365,China,Asia,0.599161,2e-05,1e-05,1e-05,0.016154,0.011248,0.373377,1e-05,1e-05
HGDP01322,853,1,185410975,230894365,Meitei_0,Lahu,22.2323152896484,101.504847487299,China,Asia,0.362796,2e-05,1e-05,0.075824,0.128823,1e-05,0.432498,1e-05,1e-05
HGDP01322,853,2,12589208,50975185,Chinese_4,Lahu,36.2212190001187,115.389001343489,China,Asia,0.620884,1e-05,1e-05,1e-05,1e-05,1e-05,0.357599,1e-05,0.021457
HGDP01322,853,2,50976485,103123301,Vietnamese_3,Lahu,16.07974233648615,108.26949507042963,Viet Nam,Asia,0.554222,0.008301,1e-05,1e-05,1e-05,0.057639,0.379787,1e-05,1e-05
HGDP01322,853,2,103176411,153872845,Vietnamese_3,Lahu,14.0014697860527,108.000544402499,Viet Nam,Asia,0.587086,1e-05,1e-05,1e-05,1e-05,1e-05,0.412844,1e-05,1e-05
HGDP01322,853,2,153881453,205974111,Meitei_0,Lahu,20.6038276715453,101.483517513131,Lao People's Democratic Republic,Asia,0.4641,1e-05,0.007251,0.067177,1e-05,0.021398,0.395236,0.036946,0.007872
HGDP01322,853,3,3846526,112066141,Andriesvale_Northern_Cape_RSA_0,Lahu,-20.3783740436755,30.1471428061435,Zimbabwe,Africa,0.5635954999999999,1e-05,1e-05,1e-05,0.033627,1e-05,0.4027175,1e-05,1e-05
HGDP01322,853,3,112072833,169212367,Vietnamese_3,Lahu,18.197700913968575,109.47520958866365,China,Asia,0.551043,1e-05,1e-05,0.02191,0.006631,0.007801,0.360345,0.05224,1e-05
HGDP01322,853,4,18473310,122659704,Chinese_1,Lahu,39.75026133885949,121.37675703337268,China,Asia,0.579677,0.032571,1e-05,1e-05,0.009933,0.112156,0.20595,1e-05,0.059683
HGDP01322,853,4,122744067,185788762,Vietnamese_2,Lahu,21.0020543868462,105.809173650965,Viet Nam,Asia,0.377815,1e-05,0.009545,1e-05,0.038436,0.148504,0.41554,0.010129,1e-05
HGDP01322,853,5,123302367,175059713,Chinese_4,Lahu,32.5643126172253,116.711983246037,China,Asia,0.586798,0.025648,1e-05,1e-05,1e-05,0.032658,0.300023,0.038114,0.01673
HGDP01322,853,6,42659979,115932103,Japan_4,Lahu,37.43239248305595,129.21291954968007,"Korea, Republic of",Asia,0.713507,1e-05,1e-05,1e-05,0.004598,1e-05,0.200418,0.081427,1e-05
HGDP01322,853,7,3609712,67567429,Vietnamese_3,Lahu,21.5537893046745,110.981199775043,China,Asia,0.552607,1e-05,1e-05,0.00204,1e-05,0.023832,0.340221,1e-05,0.08126
HGDP01322,853,7,67590850,146984783,Chinese_4,Lahu,32.2346249561918,115.48496995753,China,Asia,0.579328,0.048258,1e-05,1e-05,1e-05,0.015258,0.313867,0.002791,0.040468
HGDP01322,853,8,29802727,98945834,Mongols_2,Lahu,41.0676854251241,121.333976549282,China,Asia,0.697592,0.127837,1e-05,0.023566,1e-05,1e-05,0.150955,1e-05,1e-05
HGDP01322,853,9,1355061,75201354,Vietnamese_3,Lahu,18.197700913968575,109.47520958866365,China,Asia,0.604041,1e-05,1e-05,1e-05,0.010329,1e-05,0.36671,1e-05,0.01887
HGDP01322,853,9,75206337,120088933,Vietnamese_2,Lahu,18.004120998603227,106.42681684776602,Viet Nam,Asia,0.461963,1e-05,1e-05,0.040346,1e-05,0.089311,0.40833,1e-05,1e-05
HGDP01323,854,1,1061166,50722989,Vietnamese_1,Lahu,14.0004497887258,108.000166286521,Viet Nam,Asia,0.574077,1e-05,1e-05,1e-05,1e-05,1e-05,0.425849,1.3e-05,1e-05
HGDP01323,854,1,50757885,100050789,Chinese_4,Lahu,31.4452636319631,114.91597750191,China,Asia,0.580173,1e-05,1e-05,1e-05,1e-05,0.088028,0.331736,1.3e-05,1e-05
HGDP01323,854,1,100051668,185344764,Chinese_4,Lahu,37.87042776137801,120.8234574728236,China,Asia,0.600358,1e-05,0.043734,0.025996,0.077178,1e-05,0.252694,1e-05,1e-05
HGDP01323,854,1,185410975,230894365,Chinese_4,Lahu,35.5176401285407,115.231407429691,China,Asia,0.608477,1e-05,1e-05,0.017263,0.020187,0.005618,0.348415,1e-05,1e-05
HGDP01323,854,2,12589208,50975185,Vietnamese_3,Lahu,18.507681993071387,108.65520796105616,China,Asia,0.531775,1e-05,0.008063,0.046767,0.044517,1e-05,0.355885,0.002464,0.010509
HGDP01323,854,2,50976485,153872845,Andriesvale_Northern_Cape_RSA_0,Lahu,-1.4464747045995878,41.81096764503357,Somalia,Africa,0.413412,0.004774,0.029502,0.0740165,0.0149144999999999,0.007429,0.4462795,0.009663,1e-05
HGDP01323,854,2,153881453,205974111,Chinese_4,Lahu,35.0591354744619,115.010353341922,China,Asia,0.607212,0.036133,1e-05,1e-05,1e-05,1e-05,0.356596,1e-05,1e-05
HGDP01323,854,3,3846526,46150400,Vietnamese_3,Lahu,14.8795843829138,108.339233698976,Viet Nam,Asia,0.594734,1e-05,1e-05,1e-05,0.012532,0.005301,0.387383,1e-05,1e-05
HGDP01323,854,3,46310921,112066141,Vietnamese_3,Lahu,20.101253973872033,110.21159874882281,China,Asia,0.565988,0.019278,0.037041,1e-05,1e-05,0.019965,0.33824,0.019458,1e-05
HGDP01323,854,3,112072833,169212367,Mongols_4,Lahu,41.4302562343092,119.129597971083,China,Asia,0.620023,1e-05,0.025202,0.087111,0.056287,1e-05,0.211337,1e-05,1e-05
HGDP01323,854,4,18473310,122659704,Meitei_0,Lahu,27.5049652618216,99.4415359288574,China,Asia,0.489502,1e-05,0.024966,0.120072,0.093445,1e-05,0.252039,1e-05,0.019946
HGDP01323,854,4,122744067,185788762,Vietnamese_3,Lahu,21.8864518644187,111.173320359437,China,Asia,0.552734,1e-05,1e-05,1e-05,0.018344,0.080318,0.331432,1e-05,0.017131
HGDP01323,854,5,123302367,175059713,Vietnamese_3,Lahu,20.0857432640003,110.372340537894,China,Asia,0.568816,1e-05,1e-05,1e-05,0.033737,1e-05,0.346277,0.05112,1e-05
HGDP01323,854,6,42659979,115932103,Vietnamese_3,Lahu,20.101253973872033,110.21159874882281,China,Asia,0.584378,1e-05,0.014515,0.057714,1e-05,1e-05,0.343344,1e-05,1e-05
HGDP01323,854,7,3609712,67567429,Vietnamese_2,Lahu,16.07974233648615,108.26949507042963,Viet Nam,Asia,0.478581,1e-05,1e-05,1e-05,0.002404,0.011606,0.420154,1e-05,0.087215
HGDP01323,854,7,67590850,146984783,Vietnamese_2,Lahu,18.6362693239097,105.127881095694,Viet Nam,Asia,0.484549,0.001424,0.034045,0.066646,0.002966,0.016387,0.382103,1e-05,0.01187
HGDP01323,854,8,29802727,98945834,Chinese_4,Lahu,31.8272407790016,115.894779146617,China,Asia,0.584304,0.076192,0.01773,0.006998,1e-05,0.002026,0.312721,1e-05,1e-05
HGDP01323,854,9,1355061,75201354,Chinese_3,Lahu,38.897471014962846,121.05455447803286,China,Asia,0.704795,1e-05,1e-05,1e-05,0.059929,1e-05,0.235215,1e-05,1e-05
HGDP01323,854,9,75206337,120088933,Vietnamese_1,Lahu,14.7490402844715,108.228637723804,Viet Nam,Asia,0.532248,0.02654,1e-05,0.009952,1e-05,0.035225,0.395996,1e-05,1e-05
